#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
NPS	ADCY1	993778	981905	ENSP00000381105	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
LTB4R2	TACR1	986614	982687	ENSP00000337731	ENSP00000303522	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
acetylcholine	lysophosphatid.	-100000187	-100003987	187	3987	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.450	0.943
RGS2	epinephrine	977101	-100000838	ENSP00000235382	838	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS20	melatonin	981903	-100000896	ENSP00000297313	896	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCL25	CCR7	993131	977544	ENSP00000375086	ENSP00000246657	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.611	0.958
LPAR2	DRD2	994358	989111	ENSP00000384665	ENSP00000354859	0.000	0.000	0.000	0.596	0.000	0.000	0.900	0.000	0.899
ADRA1D	GRP	992013	978236	ENSP00000368766	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.180	0.912
EDNRA	GNA15	984022	979074	ENSP00000315011	ENSP00000262958	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.169	0.911
KNG1	prostaglandin .	979518	-100004956	ENSP00000265023	4956	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.180	0.915
OPN4	LTB4R2	990489	986614	ENSP00000361141	ENSP00000337731	0.000	0.000	0.000	0.624	0.000	0.000	0.900	0.000	0.899
gamma-amin.yri.	lysophosphatid.	-100000119	-100003987	119	3987	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.082	0.905
CCL28	CXCR2	988988	984504	ENSP00000354416	ENSP00000319635	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.066	0.900
TBXA2R	arginine	991153	-100000232	ENSP00000364336	232	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.109	0.908
IAPP	norepinephrine	977269	-100000951	ENSP00000240652	951	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.093	0.906
QRFPR	PIK3CA	986437	979288	ENSP00000335610	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADCY2	PLCB1	987305	986662	ENSP00000342952	ENSP00000338185	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.526	0.526
SERPING1	C3	980496	977490	ENSP00000278407	ENSP00000245907	0.000	0.000	0.000	0.000	0.186	0.000	0.000	0.429	0.504
PLCB1	F2R	986662	984689	ENSP00000338185	ENSP00000321326	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.138	0.908
melatonin	LTD4	-100000896	-100003908	896	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.042	0.901
GCG	epinephrine	994701	-100000838	ENSP00000387662	838	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.919	0.991
GAL	lysophosphatid.	979643	-100003987	ENSP00000265643	3987	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RXFP4	FPR3	989656	987144	ENSP00000357301	ENSP00000341821	0.000	0.000	0.000	0.795	0.000	0.000	0.900	0.240	0.903
NTSR1	CCKBR	990157	986425	ENSP00000359532	ENSP00000335544	0.000	0.000	0.000	0.700	0.000	0.000	0.900	0.000	0.899
CXCR2	2-AG	984504	-100001541	ENSP00000319635	1541	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.167	0.914
HCRT	KNG1	981412	979518	ENSP00000293330	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.159	0.910
CCL25	NAGly	993131	-100004345	ENSP00000375086	4345	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
TACR2	serotonin	990758	-100005202	ENSP00000362403	5202	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.167	0.914
GNRH1	GAL	980414	979643	ENSP00000276414	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.641	0.641
HTR1B	CCL5	990027	981402	ENSP00000358963	ENSP00000293272	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
QRFP	HCRT	987654	981412	ENSP00000345487	ENSP00000293330	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.379	0.933
NLRP3	APP	986569	980902	ENSP00000337383	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.186	0.913
ADCY2	NPY5R	987305	986803	ENSP00000342952	ENSP00000339377	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.138	0.908
PIK3CA	LTE4	979288	-100003909	ENSP00000263967	3909	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPBWR2	LTD4	989982	-100003908	ENSP00000358783	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
APBB1	APP	982149	980902	ENSP00000299402	ENSP00000284981	0.000	0.000	0.000	0.000	0.068	0.999	0.800	0.920	0.999
F5	SERPINE1	989540	976602	ENSP00000356771	ENSP00000223095	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.642	0.961
ADCY1	SST	981905	981058	ENSP00000297323	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.082	0.902
GCG	oleic acid	994701	-100000965	ENSP00000387662	965	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.859	0.985
FPR3	PDYN	987144	976278	ENSP00000341821	ENSP00000217305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
LPAR1	OPRL1	988586	986491	ENSP00000351755	ENSP00000336764	0.000	0.000	0.000	0.718	0.000	0.000	0.900	0.000	0.899
ADORA3	PPY	989971	976719	ENSP00000358730	ENSP00000225992	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CST3	SEMG1	991494	990636	ENSP00000366124	ENSP00000361867	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
OXT	LXA4	976282	-100003934	ENSP00000217386	3934	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GNRHR2	LTC4	989022	-100003907	ENSP00000354569	3907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
prostaglandin	ibuprofen	-100000160	-100003672	160	3672	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
GPR18	PDYN	987372	976278	ENSP00000343428	ENSP00000217305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
NMS	PLCB4	991482	986219	ENSP00000366061	ENSP00000334105	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
RXFP4	GPR18	989656	987372	ENSP00000357301	ENSP00000343428	0.000	0.000	0.000	0.728	0.000	0.000	0.900	0.070	0.900
CCL20	C5AR1	988574	987878	ENSP00000351671	ENSP00000347197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.126	0.906
IDE	acetate	979701	-100000175	ENSP00000265986	175	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.084	0.905
NTS	arginine	978160	-100000232	ENSP00000256010	232	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.143	0.911
ADCY8	LXA4	980980	-100003934	ENSP00000286355	3934	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADCY8	KNG1	980980	979518	ENSP00000286355	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.109	0.904
LPAR3	QRFPR	990186	986437	ENSP00000359643	ENSP00000335610	0.000	0.000	0.000	0.665	0.000	0.000	0.900	0.000	0.899
ADRA2C	PPY	994485	976719	ENSP00000386069	ENSP00000225992	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
RGS20	GAL	981903	979643	ENSP00000297313	ENSP00000265643	0.000	0.000	0.000	0.000	0.141	0.000	0.900	0.000	0.908
CCL20	PGE2	988574	-100000158	ENSP00000351671	158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.166	0.914
NFKB1	adenosine diph.	976749	-100000197	ENSP00000226574	197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PRSS3	F2R	988970	984689	ENSP00000354280	ENSP00000321326	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.204	0.830
ARHGEF25	P2RY2	986427	983505	ENSP00000335560	ENSP00000310305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.113	0.905
LPAR1	GNA15	988586	979074	ENSP00000351755	ENSP00000262958	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
adenosine	sphingosine-1-.	-100000191	-100005262	191	5262	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.046	0.902
OPRK1	guanosine trip.	979632	-100000762	ENSP00000265572	762	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.129	0.910
HCRT	dopamine	981412	-100000681	ENSP00000293330	681	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.870	0.870
RGS20	PPY	981903	976719	ENSP00000297313	ENSP00000225992	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
UBC	OPRK1	987558	979632	ENSP00000344818	ENSP00000265572	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
GPR18	CXCR5	987372	981334	ENSP00000343428	ENSP00000292174	0.000	0.000	0.000	0.747	0.443	0.000	0.900	0.000	0.940
MLN	PIK3CA	979706	979288	ENSP00000266003	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CXCL1	PYY	993521	988810	ENSP00000379110	ENSP00000353198	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
TACR2	GNRHR2	990758	989022	ENSP00000362403	ENSP00000354569	0.000	0.000	0.000	0.660	0.000	0.000	0.900	0.000	0.899
EDN1	adenosine	991991	-100000191	ENSP00000368683	191	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.835	0.835
NPY5R	lysophosphatid.	986803	-100003987	ENSP00000339377	3987	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCK	ALB	986451	981665	ENSP00000335657	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.933	0.934
PGE2	uridine diphos.	-100000158	-100001158	158	1158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.073	0.904
ADCY2	CCR6	987305	986810	ENSP00000342952	ENSP00000339393	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
NPY1R	adenosine diph.	989048	-100000197	ENSP00000354652	197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADCY2	ADRBK1	987305	983757	ENSP00000342952	ENSP00000312262	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.751	0.750
FN1	C3	987830	977490	ENSP00000346839	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
NPY5R	C3	986803	977490	ENSP00000339377	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
PMCH	2-AG	985962	-100001541	ENSP00000332225	1541	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CHRM1	LTB4	983022	-100000169	ENSP00000306490	169	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCL25	SST	993131	981058	ENSP00000375086	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
formate	uridine diphos.	-100000283	-100001158	283	1158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.188	0.916
EDNRA	TACR1	984022	982687	ENSP00000315011	ENSP00000303522	0.000	0.000	0.000	0.704	0.000	0.000	0.900	0.204	0.904
RGS20	adenosine diph.	981903	-100000197	ENSP00000297313	197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PLCB2	LTE4	978576	-100003909	ENSP00000260402	3909	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.065	0.903
GNRHR2	GAST	989022	985835	ENSP00000354569	ENSP00000331358	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.070	0.900
CCR6	PGE2	986810	-100000158	ENSP00000339393	158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.160	0.913
PDYN	UDP-glucose	976278	-100001166	ENSP00000217305	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
EDN2	NTSR1	990593	990157	ENSP00000361668	ENSP00000359532	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
TRH	CHRM3	982675	978125	ENSP00000303452	ENSP00000255380	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.220	0.916
SSTR2	magnesium	988341	-100000888	ENSP00000350198	888	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
P2RY4	GPR18	991019	987372	ENSP00000363643	ENSP00000343428	0.000	0.000	0.000	0.781	0.000	0.000	0.900	0.000	0.899
PDYN	LTC4	976278	-100003907	ENSP00000217305	3907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LPAR1	CCL5	988586	981402	ENSP00000351755	ENSP00000293272	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
OPRK1	UDP-glucose	979632	-100001166	ENSP00000265572	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PLCB1	propionate	986662	-100001032	ENSP00000338185	1032	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
SERPINE1	acetate	976602	-100000175	ENSP00000223095	175	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.181	0.915
ARHGEF25	OXT	986427	976282	ENSP00000335560	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADCY1	adenosine	981905	-100000191	ENSP00000297323	191	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.143	0.911
gamma-amin.yri.	adenosine	-100000119	-100000191	119	191	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.489	0.947
PMCH	LTB4	985962	-100000169	ENSP00000332225	169	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RXFP4	uridine tr.pha.	989656	-100001181	ENSP00000357301	1181	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HTR2A	LPAR1	991874	988586	ENSP00000367959	ENSP00000351755	0.000	0.000	0.000	0.673	0.000	0.000	0.900	0.070	0.900
ALDOA	ALB	986512	981665	ENSP00000336927	ENSP00000295897	0.000	0.000	0.000	0.000	0.070	0.000	0.900	0.200	0.915
HTR1A	CCR5	984148	981342	ENSP00000316244	ENSP00000292303	0.000	0.000	0.000	0.629	0.000	0.000	0.900	0.079	0.900
PPBP	SRGN	981698	977325	ENSP00000296028	ENSP00000242465	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.067	0.900
GCGR	GNRH1	994220	980414	ENSP00000383558	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.185	0.913
NPSR1	guanosine trip.	988754	-100000762	ENSP00000352839	762	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADCY1	PPY	981905	976719	ENSP00000297323	ENSP00000225992	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
gamma-amin.yri.	dopamine	-100000119	-100000681	119	681	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.785	0.977
KISS1	rosiglitazone	989420	-100077998	ENSP00000356162	77998	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CHRM2	guanosine trip.	984541	-100000762	ENSP00000319984	762	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.265	0.924
CCR6	CXCL16	986810	981448	ENSP00000339393	ENSP00000293778	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.461	0.942
LPAR2	ADRA1D	994358	992013	ENSP00000384665	ENSP00000368766	0.000	0.000	0.000	0.695	0.000	0.000	0.900	0.000	0.899
FPR3	UDP-glucose	987144	-100001166	ENSP00000341821	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS7	APP	989279	980902	ENSP00000355520	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CYSLTR1	LPAR4	990757	990755	ENSP00000362401	ENSP00000362398	0.000	0.000	0.000	0.857	0.242	0.000	0.900	0.146	0.920
CXCL1	ADCY1	993521	981905	ENSP00000379110	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ANXA1	NAGly	978277	-100004345	ENSP00000257497	4345	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
formate	hydride	-100000283	-100000783	283	783	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.754	0.974
MAPK3	rosiglitazone	979087	-100077998	ENSP00000263025	77998	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.124	0.729
CLU	PF4	984035	981699	ENSP00000315130	ENSP00000296029	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.085	0.902
RGS1	CXCR5	989472	981334	ENSP00000356429	ENSP00000292174	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.305	0.925
ADCY8	ANXA1	980980	978277	ENSP00000286355	ENSP00000257497	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
TACR2	adenosine trip.	990758	-100000238	ENSP00000362403	238	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GAST	acetate	985835	-100000175	ENSP00000331358	175	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.205	0.918
EDN2	LTD4	990593	-100003908	ENSP00000361668	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
SST	butyrate	981058	-100000264	ENSP00000287641	264	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.817	0.817
guanosine trip.	fMLF	-100000762	-100004364	762	4364	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
APP	zinc	980902	-100023994	ENSP00000284981	23994	0.000	0.000	0.000	0.000	0.000	0.900	0.700	0.256	0.976
TBXA2R	LTE4	991153	-100003909	ENSP00000364336	3909	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.145	0.912
NPS	KNG1	993778	979518	ENSP00000381105	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CHRM4	LTD4	997111	-100003908	ENSP00000409378	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CYSLTR1	NTSR1	990757	990157	ENSP00000362401	ENSP00000359532	0.000	0.000	0.000	0.682	0.000	0.000	0.900	0.000	0.899
HTR2A	oleic acid	991874	-100000965	ENSP00000367959	965	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
MAPK3	zinc	979087	-100023994	ENSP00000263025	23994	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.238	0.764
potassium	lysine	-100000813	-100000866	813	866	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.686	0.967
CXCR2	UDP-glucose	984504	-100001166	ENSP00000319635	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPSR1	FPR2	988754	986905	ENSP00000352839	ENSP00000340191	0.000	0.000	0.000	0.674	0.000	0.000	0.900	0.072	0.900
HCRT	LTD4	981412	-100003908	ENSP00000293330	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
norepinephrine	indomethacin	-100000951	-100003715	951	3715	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.724	0.724
F5	FN1	989540	987830	ENSP00000356771	ENSP00000346839	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.379	0.933
CXCL1	CXCL9	993521	989124	ENSP00000379110	ENSP00000354901	0.000	0.000	0.000	0.872	0.000	0.000	0.900	0.724	0.909
ADRA2B	CCR5	994656	981342	ENSP00000387281	ENSP00000292303	0.000	0.000	0.000	0.640	0.000	0.000	0.900	0.000	0.899
GRPR	CYSLTR1	992189	990757	ENSP00000369643	ENSP00000362401	0.000	0.000	0.000	0.737	0.217	0.000	0.900	0.000	0.916
ADRA2B	FPR3	994656	987144	ENSP00000387281	ENSP00000341821	0.000	0.000	0.000	0.580	0.000	0.000	0.900	0.000	0.899
EDNRA	palmitate	984022	-100000985	ENSP00000315011	985	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
EDN2	hydride	990593	-100000783	ENSP00000361668	783	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPS	TACR3	993778	982662	ENSP00000381105	ENSP00000303325	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
EDNRA	guanosine diph.	984022	-100000730	ENSP00000315011	730	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRPR	CCKBR	992189	986425	ENSP00000369643	ENSP00000335544	0.000	0.000	0.000	0.722	0.000	0.000	0.900	0.341	0.908
MAPK3	TGFB1	979087	976503	ENSP00000263025	ENSP00000221930	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.341	0.929
LPAR4	EDN2	990755	990593	ENSP00000362398	ENSP00000361668	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
MAPK3	NFKB1	979087	976749	ENSP00000263025	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.162	0.910
OPRK1	PPY	979632	976719	ENSP00000265572	ENSP00000225992	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CHUK	NFKB2	990127	975943	ENSP00000359424	ENSP00000189444	0.000	0.000	0.000	0.000	0.000	0.995	0.900	0.308	0.999
GRPR	acetate	992189	-100000175	ENSP00000369643	175	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.095	0.906
ADCY2	niacin	987305	-100000937	ENSP00000342952	937	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRPR	TAC1	992189	984669	ENSP00000369643	ENSP00000321106	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.373	0.933
PENK	TAC1	985028	984669	ENSP00000324248	ENSP00000321106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.670	0.669
CXCL1	gamma-amin.yri.	993521	-100000119	ENSP00000379110	119	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HEBP1	adenosine diph.	975753	-100000197	ENSP00000014930	197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GNRHR2	histamine	989022	-100000774	ENSP00000354569	774	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
P2RY2	LXA4	983505	-100003934	ENSP00000310305	3934	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
APP	norepinephrine	980902	-100000951	ENSP00000284981	951	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.141	0.911
HRH3	OPRK1	987261	979632	ENSP00000342560	ENSP00000265572	0.000	0.000	0.000	0.675	0.000	0.000	0.900	0.000	0.899
FPR2	RGS20	986905	981903	ENSP00000340191	ENSP00000297313	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
PENK	PGE2	985028	-100000158	ENSP00000324248	158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.120	0.909
TAC1	TACR3	984669	982662	ENSP00000321106	ENSP00000303325	0.000	0.000	0.000	0.000	0.000	0.846	0.900	0.785	0.996
ANXA1	palmitate	978277	-100000985	ENSP00000257497	985	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
OPRK1	LTC4	979632	-100003907	ENSP00000265572	3907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CHRM4	RGS14	997111	994545	ENSP00000409378	ENSP00000386229	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
OPRL1	FPR1	986491	982573	ENSP00000336764	ENSP00000302707	0.000	0.000	0.000	0.797	0.000	0.000	0.900	0.243	0.903
NPY5R	adenosine	986803	-100000191	ENSP00000339377	191	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
OXT	arginine	976282	-100000232	ENSP00000217386	232	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.203	0.917
ADCY2	ANXA1	987305	978277	ENSP00000342952	ENSP00000257497	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.082	0.902
adenosine	potassium	-100000191	-100000813	191	813	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.788	0.978
PIK3R1	serotonin	980292	-100005202	ENSP00000274335	5202	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GCG	QRFP	994701	987654	ENSP00000387662	ENSP00000345487	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.077	0.901
SST	KNG1	981058	979518	ENSP00000287641	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.564	0.953
adenosine	copper	-100000191	-100023978	191	23978	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
SST	dopamine	981058	-100000681	ENSP00000287641	681	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.915	0.991
QRFP	uridine diphos.	987654	-100001158	ENSP00000345487	1158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCR6	LXA4	986810	-100003934	ENSP00000339393	3934	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
OXTR	arginine	985030	-100000232	ENSP00000324270	232	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.341	0.932
PLCB2	LXA4	978576	-100003934	ENSP00000260402	3934	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NMS	arginine	991482	-100000232	ENSP00000366061	232	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
F8	TGFB1	988837	976503	ENSP00000353393	ENSP00000221930	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.341	0.929
RGS20	SST	981903	981058	ENSP00000297313	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GCG	GNRH1	994701	980414	ENSP00000387662	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.500	0.946
OPRM1	C5AR1	995457	987878	ENSP00000394624	ENSP00000347197	0.000	0.000	0.000	0.813	0.000	0.000	0.900	0.121	0.901
ADRA2B	norepinephrine	994656	-100000951	ENSP00000387281	951	0.000	0.000	0.000	0.000	0.000	0.800	0.900	0.686	0.993
TAC1	hydride	984669	-100000783	ENSP00000321106	783	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.163	0.913
CHRM1	propionate	983022	-100001032	ENSP00000306490	1032	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GCGR	HTR2A	994220	991874	ENSP00000383558	ENSP00000367959	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GPR109A	fMLF	993123	-100004364	ENSP00000375066	4364	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GPR109A	CCR5	993123	981342	ENSP00000375066	ENSP00000292303	0.000	0.000	0.000	0.778	0.000	0.000	0.900	0.133	0.901
FPR2	5-oxo-ETE	986905	-100001831	ENSP00000340191	1831	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GAST	lysine	985835	-100000866	ENSP00000331358	866	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.110	0.908
CXCL1	PPY	993521	976719	ENSP00000379110	ENSP00000225992	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
EDN1	PMCH	991991	985962	ENSP00000368683	ENSP00000332225	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.105	0.904
