#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
TSPO	NGFR	985548	975903	ENSP00000328973	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
PIK3R1	IL1B	980292	979165	ENSP00000274335	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.120	0.906
PSEN2	KCNIP3	989326	981574	ENSP00000355747	ENSP00000295225	0.000	0.000	0.000	0.000	0.000	0.846	0.000	0.570	0.929
CASP9	CASP3	985709	983604	ENSP00000330237	ENSP00000311032	0.000	0.000	0.000	0.865	0.000	0.937	0.900	0.868	0.994
NGF	APOE	989928	977866	ENSP00000358525	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
TSPO	JUP	985548	983610	ENSP00000328973	ENSP00000311113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.465	0.465
GRB2	CD44	986756	980495	ENSP00000339007	ENSP00000278385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.892	0.892
PSEN1	SORT1	985250	978217	ENSP00000326366	ENSP00000256637	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.133	0.907
ENSG00000232339	RBPJ	994866	987614	ENSP00000389207	ENSP00000345206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.654	0.653
BCL2	FKBP8	985632	976549	ENSP00000329623	ENSP00000222308	0.000	0.000	0.000	0.000	0.000	0.937	0.900	0.089	0.993
PSEN2	SureCN1363309	989326	-158950336	ENSP00000355747	58950336	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.000	0.700
MRAP	CDK5	983053	981933	ENSP00000306697	ENSP00000297518	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
NOTCH3	JAG1	979180	978094	ENSP00000263388	ENSP00000254958	0.000	0.000	0.000	0.833	0.000	0.937	0.900	0.963	0.994
CREB1	NGF	994706	989928	ENSP00000387699	ENSP00000358525	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.917	0.917
NGF	CASP3	989928	983604	ENSP00000358525	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.924	0.991
ERN1	TRAF6	996208	984202	ENSP00000401445	ENSP00000316840	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.432	0.432
NOTCH3	DLL4	979180	977698	ENSP00000263388	ENSP00000249749	0.000	0.000	0.000	0.805	0.000	0.000	0.900	0.727	0.913
PRNP	N-2a	992007	-146174174	ENSP00000368748	46174174	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.529	0.529
NOTCH3	zinc	979180	-100023994	ENSP00000263388	23994	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CTNNB1	NOTCH1	987513	980463	ENSP00000344456	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.621	0.900	0.565	0.981
BACE2	PSEN1	986069	985250	ENSP00000332979	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
ZNF274	NCSTN	997156	981521	ENSP00000409872	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
APH1A	DLL4	989829	977698	ENSP00000358105	ENSP00000249749	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.180	0.912
PSEN1	CASP3	985250	983604	ENSP00000326366	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.465	0.783
JAG1	zinc	978094	-100023994	ENSP00000254958	23994	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.125	0.909
PRKCZ	NGF	991853	989928	ENSP00000367830	ENSP00000358525	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.275	0.922
BDNF	ACHE	997640	982645	ENSP00000414303	ENSP00000303211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.527	0.527
UBA52	CTNNB1	994748	987513	ENSP00000388107	ENSP00000344456	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.531	0.530
APH1A	TMED10	989829	982632	ENSP00000358105	ENSP00000303145	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.540	0.813
CREB1	CASP3	994706	983604	ENSP00000387699	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
TSPO	JAG1	985548	978094	ENSP00000328973	ENSP00000254958	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
CD44	TP53	980495	979979	ENSP00000278385	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.640	0.000	0.899	0.961
CASP9	PIK3R1	985709	980292	ENSP00000330237	ENSP00000274335	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.162	0.821
ADAM17	NOTCH1	983461	980463	ENSP00000309968	ENSP00000277541	0.000	0.000	0.000	0.454	0.000	0.621	0.800	0.906	0.958
ENSG00000235320	YWHAQ	997771	977159	ENSP00000415477	ENSP00000238081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
ERBB4	CD44	987217	980495	ENSP00000342235	ENSP00000278385	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.514	0.803
CASP8	NGFR	988504	975903	ENSP00000351273	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
RPL10	PSEN1	987129	985250	ENSP00000341730	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.066	0.622
CREB1	GSK3B	994706	985091	ENSP00000387699	ENSP00000324806	0.000	0.000	0.000	0.000	0.000	0.621	0.800	0.379	0.946
GRB2	YWHAQ	986756	977159	ENSP00000339007	ENSP00000238081	0.000	0.000	0.000	0.000	0.000	0.593	0.000	0.000	0.593
BDNF	APOE	997640	977866	ENSP00000414303	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.466	0.466
TRAF6	NGFR	984202	975903	ENSP00000316840	ENSP00000172229	0.000	0.000	0.000	0.000	0.068	0.846	0.900	0.374	0.989
PSEN2	SureCN6890838	989326	-125164609	ENSP00000355747	25164609	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.000	0.700
BACE1	CDK5R1	984380	984376	ENSP00000318585	ENSP00000318486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
UBA52	CDH1	994748	978794	ENSP00000388107	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
ENSG00000235320	SYP	997771	979137	ENSP00000415477	ENSP00000263233	0.000	0.000	0.000	0.000	0.090	0.000	0.000	0.426	0.442
NGF	CASP6	989928	979557	ENSP00000358525	ENSP00000265164	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.274	0.922
TSPO	NOTCH1	985548	980463	ENSP00000328973	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.657	0.657
ZNF274	NGF	997156	989928	ENSP00000409872	ENSP00000358525	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.123	0.906
UBQLN1	APP	991399	980902	ENSP00000365576	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.845	0.000	0.361	0.894
CASP8	EIF2AK3	988504	983124	ENSP00000351273	ENSP00000307235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
TSPO	MRAP	985548	983053	ENSP00000328973	ENSP00000306697	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
TSPO	SYP	985548	979137	ENSP00000328973	ENSP00000263233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.649	0.649
PRKCZ	GSK3B	991853	985091	ENSP00000367830	ENSP00000324806	0.000	0.000	0.000	0.622	0.000	0.621	0.900	0.504	0.966
PSEN2	NCSTN	989326	981521	ENSP00000355747	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.846	0.800	0.627	0.986
NPR1	zinc	989728	-100023994	ENSP00000357669	23994	0.000	0.000	0.000	0.000	0.000	0.130	0.000	0.823	0.841
NGF	CDK5	989928	981933	ENSP00000358525	ENSP00000297518	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
APH1A	MME	989829	988880	ENSP00000358105	ENSP00000353679	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.402	0.401
CTNND1	CTNNA1	993960	982815	ENSP00000382004	ENSP00000304669	0.000	0.000	0.000	0.000	0.332	0.619	0.900	0.480	0.983
GSK3B	atorvastatin	985091	-100002250	ENSP00000324806	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
BCL2L1	FKBP8	982553	976549	ENSP00000302564	ENSP00000222308	0.000	0.000	0.000	0.000	0.285	0.845	0.000	0.230	0.903
PRNP	CLSTN1	992007	991578	ENSP00000368748	ENSP00000366513	0.000	0.000	0.000	0.000	0.000	0.603	0.000	0.000	0.603
TP53	NGFR	979979	975903	ENSP00000269305	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.267	0.921
NGF	IL1B	989928	979165	ENSP00000358525	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.902	0.902
CDK5	TP53	981933	979979	ENSP00000297518	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.845	0.000	0.864	0.977
SDC3	PSEN1	987515	985250	ENSP00000344468	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.198	0.914
CASP3	NMDA	983604	-100004376	ENSP00000311032	4376	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.847	0.847
NBPF15	TSPO	989854	985548	ENSP00000358188	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.614	0.613
ERBB4	PSEN1	987217	985250	ENSP00000342235	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
RBPJ	TSPO	987614	985548	ENSP00000345206	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
GRB2	DAG1	986756	983783	ENSP00000339007	ENSP00000312435	0.000	0.000	0.000	0.000	0.000	0.872	0.000	0.379	0.915
PSEN2	UBQLN2	989326	987613	ENSP00000355747	ENSP00000345195	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.193	0.671
PSEN2	NBPF1	989326	981084	ENSP00000355747	ENSP00000287968	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
HM13	PSENEN	993807	976538	ENSP00000381237	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.463	0.462
DLL1	NUMB	989318	987872	ENSP00000355718	ENSP00000347169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
NOTCH1	CDH2	980463	979959	ENSP00000277541	ENSP00000269141	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.649	0.650
DLL1	MYOD1	989318	977711	ENSP00000355718	ENSP00000250003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.927	0.928
ACHE	NGFR	982645	975903	ENSP00000303211	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	0.463
APP	GFAP	980902	977970	ENSP00000284981	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.606	0.000	0.515	0.796
PSEN2	SRI	989326	979658	ENSP00000355747	ENSP00000265729	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.842	0.936
PRNP	NGF	992007	989928	ENSP00000368748	ENSP00000358525	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.851	0.851
PSEN1	APP	985250	980902	ENSP00000326366	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.976	0.000	0.954	0.998
PRKCZ	CD44	991853	980495	ENSP00000367830	ENSP00000278385	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.101	0.636
PSEN2	CHEMBL2159689	989326	-158950169	ENSP00000355747	58950169	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.000	0.700
GDI1	PSEN1	995404	985250	ENSP00000394071	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
PSEN1	EIF2AK3	985250	983124	ENSP00000326366	ENSP00000307235	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.305	0.851
CASP3	CDH1	983604	978794	ENSP00000311032	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.524	0.807
PRNP	NCAM1	992007	984374	ENSP00000368748	ENSP00000318472	0.000	0.000	0.000	0.000	0.000	0.603	0.900	0.831	0.992
FLNA	PSEN2	990005	989326	ENSP00000358866	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.275	0.706
EIF2AK3	TP53	983124	979979	ENSP00000307235	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.502	0.502
PHF1	MAPT	995167	986994	ENSP00000391901	ENSP00000340820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.785	0.784
PSEN1	DLL4	985250	977698	ENSP00000326366	ENSP00000249749	0.000	0.000	0.000	0.000	0.000	0.357	0.000	0.506	0.661
CTSB	CASP3	987186	983604	ENSP00000342070	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.562	0.562
PSEN2	SureCN882998	989326	-125164607	ENSP00000355747	25164607	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.000	0.700
CTNND2	CDH2	983107	979959	ENSP00000307134	ENSP00000269141	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.874	0.949
CTNND1	GSK3B	993960	985091	ENSP00000382004	ENSP00000324806	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.202	0.677
PSEN1	CTNND2	985250	983107	ENSP00000326366	ENSP00000307134	0.000	0.000	0.000	0.000	0.000	0.937	0.000	0.430	0.962
PSEN1	CHEMBL2159689	985250	-158950169	ENSP00000326366	58950169	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.000	0.700
NGF	MRAP	989928	983053	ENSP00000358525	ENSP00000306697	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.653	0.653
BDNF	ZNF274	997640	997156	ENSP00000414303	ENSP00000409872	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
TSPO	MYOD1	985548	977711	ENSP00000328973	ENSP00000250003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.563
APP	APBA1	980902	979599	ENSP00000284981	ENSP00000265381	0.000	0.000	0.000	0.000	0.000	0.974	0.000	0.380	0.983
APH1A	APLP1	989829	976501	ENSP00000358105	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.509	0.508
ATP6V0A4	NGFR	978005	975903	ENSP00000253856	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
ENSG00000206312	PSEN1	992682	985250	ENSP00000372751	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
PRKACB	CTNNB1	990206	987513	ENSP00000359719	ENSP00000344456	0.000	0.000	0.000	0.000	0.071	0.000	0.800	0.065	0.802
NGF	EIF2AK3	989928	983124	ENSP00000358525	ENSP00000307235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
TSPO	APP	985548	980902	ENSP00000328973	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.526	0.526
APH1B	NOTCH2	978827	978219	ENSP00000261879	ENSP00000256646	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
TSPO	CASP7	985548	982057	ENSP00000328973	ENSP00000298700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.536	0.536
NBPF1	PSENEN	981084	976538	ENSP00000287968	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
APH1A	flurbiprofen	989829	-100003394	ENSP00000358105	3394	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
PSEN1	APBB1	985250	982149	ENSP00000326366	ENSP00000299402	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
CDK5	APP	981933	980902	ENSP00000297518	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.430	0.769
PSENEN	APLP1	976538	976501	ENSP00000222266	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
CTSB	APLP1	987186	976501	ENSP00000342070	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
CHAT	TSPO	986533	985548	ENSP00000337103	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
ENSG00000235396	PSEN1	997242	985250	ENSP00000410674	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.397	0.871
APBB1	IL1B	982149	979165	ENSP00000299402	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.419
BACE1	IDE	984380	979701	ENSP00000318585	ENSP00000265986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.463	0.462
UBA52	APOE	994748	977866	ENSP00000388107	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
UBA52	zinc	994748	-100023994	ENSP00000388107	23994	0.000	0.000	0.000	0.000	0.000	0.900	0.900	0.142	0.990
PLD1	NCSTN	987283	981521	ENSP00000342793	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.470	0.469
PSEN1	APLP1	985250	976501	ENSP00000326366	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
APH1A	DLL1	989829	989318	ENSP00000358105	ENSP00000355718	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.261	0.921
PSEN2	ICAM5	989326	976511	ENSP00000355747	ENSP00000221980	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.319	0.724
PHF1	PSEN1	995167	985250	ENSP00000391901	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
ENSG00000235320	APP	997771	980902	ENSP00000415477	ENSP00000284981	0.000	0.000	0.000	0.000	0.126	0.000	0.000	0.514	0.546
NCAM1	APP	984374	980902	ENSP00000318472	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.290	0.000	0.241	0.425
flurbiprofen	zinc	-100003394	-100023994	3394	23994	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.164	0.914
BCL2	PSEN1	985632	985250	ENSP00000329623	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.826	0.929
CREB1	SP600125	994706	-100008515	ENSP00000387699	8515	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.835	0.835
UBQLN1	UBQLN2	991399	987613	ENSP00000365576	ENSP00000345195	0.000	0.000	0.000	0.965	0.000	0.813	0.000	0.785	0.818
PSEN1	PIK3R1	985250	980292	ENSP00000326366	ENSP00000274335	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.073	0.625
MTCH1	PSEN2	990832	989326	ENSP00000362718	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.899	0.899
APH1A	NOTCH2	989829	978219	ENSP00000358105	ENSP00000256646	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.204	0.915
ERN1	CASP7	996208	982057	ENSP00000401445	ENSP00000298700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.424
HES5	NOTCH2NL	991830	989132	ENSP00000367714	ENSP00000354929	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.667	0.667
ENSG00000235396	PSEN2	997242	989326	ENSP00000410674	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.265	0.843
PRNP	GFAP	992007	977970	ENSP00000368748	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.535	0.534
CASP4	ATF6	994795	989569	ENSP00000388566	ENSP00000356919	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.502	0.502
PSMA5	PSMB1	980092	978905	ENSP00000271308	ENSP00000262193	0.000	0.000	0.355	0.000	0.822	0.799	0.900	0.374	0.998
DLL1	EFNB2	989318	977464	ENSP00000355718	ENSP00000245323	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
ACHE	APOE	982645	977866	ENSP00000303211	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.463	0.462
APH1A	ICAM5	989829	976511	ENSP00000358105	ENSP00000221980	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
ENSG00000204301	RBPJ	991116	987614	ENSP00000364163	ENSP00000345206	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.654	0.859
CASP8	BCL2L1	988504	982553	ENSP00000351273	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.846	0.000	0.752	0.959
CLSTN1	APP	991578	980902	ENSP00000366513	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.845	0.000	0.403	0.901
CASP3	CDK5	983604	981933	ENSP00000311032	ENSP00000297518	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
BACE1	CDK5	984380	981933	ENSP00000318585	ENSP00000297518	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
PKP4	PSEN1	992901	985250	ENSP00000374409	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.846	0.000	0.829	0.972
PRKCZ	CASP7	991853	982057	ENSP00000367830	ENSP00000298700	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.103	0.635
CIB1	PSEN1	986179	985250	ENSP00000333873	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.134	0.649
CREB1	MYOD1	994706	977711	ENSP00000387699	ENSP00000250003	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.878	0.950
ATF4	PRKX	986495	979046	ENSP00000336790	ENSP00000262848	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.000	0.800
DLL1	APH1B	989318	978827	ENSP00000355718	ENSP00000261879	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
NOTCH4	NUMB	996433	987872	ENSP00000403447	ENSP00000347169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.505	0.505
JUP	CTNNA1	983610	982815	ENSP00000311113	ENSP00000304669	0.000	0.000	0.000	0.000	0.000	0.985	0.900	0.563	0.999
PKP4	JUP	992901	983610	ENSP00000374409	ENSP00000311113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
ENSG00000235320	PHF1	997771	995167	ENSP00000415477	ENSP00000391901	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.751	0.750
MESP2	DLL3	987237	976029	ENSP00000342392	ENSP00000205143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.931	0.931
NCSTN	SORT1	981521	978217	ENSP00000294785	ENSP00000256637	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ENSG00000236270	MAPT	997157	986994	ENSP00000409883	ENSP00000340820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.786	0.786
CASP1	CTSB	997177	987186	ENSP00000410076	ENSP00000342070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
RBPJ	NOTCH3	987614	979180	ENSP00000345206	ENSP00000263388	0.000	0.000	0.000	0.000	0.000	0.620	0.800	0.770	0.980
CTNNB1	ADAM10	987513	978579	ENSP00000344456	ENSP00000260408	0.000	0.000	0.000	0.000	0.158	0.000	0.900	0.305	0.933
NCAM1	CD44	984374	980495	ENSP00000318472	ENSP00000278385	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.614	0.958
KCNIP4	CTNNB1	995954	987513	ENSP00000398943	ENSP00000344456	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.090	0.902
NCSTN	ICAM5	981521	976511	ENSP00000294785	ENSP00000221980	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.424
CTNND1	PIK3R1	993960	980292	ENSP00000382004	ENSP00000274335	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CDK5	YWHAQ	981933	977159	ENSP00000297518	ENSP00000238081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
MME	PSEN1	988880	985250	ENSP00000353679	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.468	0.468
PHF1	CDK5	995167	981933	ENSP00000391901	ENSP00000297518	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.648	0.647
CTNND1	CTNNA3	993960	990863	ENSP00000382004	ENSP00000362849	0.000	0.000	0.000	0.000	0.332	0.000	0.000	0.305	0.504
IL1B	simvastatin	979165	-100054454	ENSP00000263341	54454	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.836	0.949
CASP8	CASP3	988504	983604	ENSP00000351273	ENSP00000311032	0.000	0.000	0.000	0.874	0.000	0.989	0.900	0.984	0.999
BCL2	CASP6	985632	979557	ENSP00000329623	ENSP00000265164	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
PSEN1	FBXW7	985250	980694	ENSP00000326366	ENSP00000281708	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.859	0.943
CTNNB1	PIK3R1	987513	980292	ENSP00000344456	ENSP00000274335	0.000	0.000	0.000	0.000	0.000	0.846	0.900	0.200	0.986
CHAT	PSEN1	986533	985250	ENSP00000337103	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
BDNF	SYP	997640	979137	ENSP00000414303	ENSP00000263233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.654	0.653
PSEN1	YME1L1	985250	984375	ENSP00000326366	ENSP00000318480	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.198	0.675
DDIT3	TP53	986972	979979	ENSP00000340671	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.433	0.433
CTNNB1	CASP3	987513	983604	ENSP00000344456	ENSP00000311032	0.000	0.000	0.000	0.000	0.068	0.621	0.000	0.380	0.750
CTNND2	CDH1	983107	978794	ENSP00000307134	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.874	0.948
MRAP	SYP	983053	979137	ENSP00000306697	ENSP00000263233	0.000	0.000	0.000	0.000	0.072	0.000	0.000	0.566	0.570
CASP3	zinc	983604	-100023994	ENSP00000311032	23994	0.000	0.000	0.000	0.000	0.000	0.900	0.700	0.876	0.996
APP	SYP	980902	979137	ENSP00000284981	ENSP00000263233	0.000	0.000	0.000	0.000	0.154	0.000	0.000	0.460	0.512
PSEN1	PRKACA	985250	983418	ENSP00000326366	ENSP00000309591	0.000	0.000	0.000	0.000	0.000	0.621	0.800	0.000	0.919
CTNNB1	CTNNA1	987513	982815	ENSP00000344456	ENSP00000304669	0.000	0.000	0.000	0.000	0.000	0.995	0.900	0.580	0.999
NOTCH1	PSENEN	980463	976538	ENSP00000277541	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.660	0.963
BACE1	APBB1	984380	982149	ENSP00000318585	ENSP00000299402	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
NGFR	zinc	975903	-100023994	ENSP00000172229	23994	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.758	0.758
NOTCH2	DLL4	978219	977698	ENSP00000256646	ENSP00000249749	0.000	0.000	0.000	0.804	0.000	0.000	0.900	0.735	0.914
PHF1	YWHAQ	995167	977159	ENSP00000391901	ENSP00000238081	0.000	0.000	0.000	0.000	0.000	0.079	0.000	0.506	0.514
CHAT	BCHE	986533	979379	ENSP00000337103	ENSP00000264381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.788	0.788
